Năm sản xuất,Tình trạng,Kiểu dáng,Số Km đã đi,Xuất xứ,Hãng xe,Dẫn động,Số chỗ ngồi,Địa điểm,Động cơ,Hộp số,Giá,Cụm số
2022,1,0,-0.37296335182685264,1,54,0,5,45,80,1,6.974025974025974,0
2024,0,0,-0.5378374098015035,0,18,3,5,17,5,1,-0.050505050505050504,2
2007,1,5,1.6807419056296986,0,48,3,8,45,50,0,-0.7474747474747475,0
2024,0,0,-0.5378374098015035,0,18,3,5,17,5,1,-0.050505050505050504,2
2024,0,5,-0.5378374098015035,0,69,2,7,45,47,1,0.007215007215007215,1
2016,1,6,0.05378374098015035,0,46,3,5,17,74,1,1.8686868686868687,0
2018,1,6,0.5132571441296393,0,34,2,5,22,48,1,-0.23953823953823955,0
2020,1,3,0.0,0,27,2,5,17,50,1,-0.22510822510822512,0
2024,0,5,-0.5378374098015035,0,69,3,7,2,47,1,-0.08225108225108226,1
2024,0,5,-0.5378374098015035,1,18,3,7,30,5,1,0.8427128427128427,2
2024,0,5,-0.5378374098015035,0,18,2,5,17,47,1,0.0836940836940837,0
2017,1,6,0.5132571441296393,0,25,2,5,17,47,1,-0.3968253968253968,0
2022,1,6,-0.13445935245037588,1,69,2,5,17,33,1,0.974025974025974,1
2020,1,6,6.185130212717291,1,37,2,5,17,54,1,1.7676767676767677,0
2023,1,6,-0.4974996040663908,0,27,2,5,17,46,1,-0.18037518037518038,0
2017,1,0,-0.04706077335763156,1,18,0,5,45,15,1,-0.021645021645021644,2
2020,1,6,0.0,1,69,2,5,17,54,1,0.4401154401154401,1
2017,1,5,1.210134172053383,1,69,3,7,17,9,0,0.10101010101010101,1
2023,0,6,-0.5378374098015035,0,2,3,5,17,50,1,1.7085137085137085,0
2020,1,8,-0.13445935245037588,1,69,1,7,17,33,1,4.523809523809524,0
2021,1,3,-0.44371586308624045,0,51,2,5,17,43,1,0.06204906204906205,0
2017,1,6,-0.14790528769541347,0,46,3,5,45,59,1,1.3607503607503608,0
2019,1,0,0.08067561147022553,1,8,3,5,17,10,1,-0.3116883116883117,2
2020,1,6,-0.026891870490075177,0,46,3,5,17,50,1,0.8513708513708513,0
2016,1,5,0.6050670860266915,1,69,0,7,17,56,1,0.03463203463203463,0
2017,1,6,-0.14790528769541347,0,46,3,5,45,59,1,1.3607503607503608,0
2023,1,5,-0.13445935245037588,1,48,2,7,17,47,1,0.049062049062049064,0
2022,1,3,0.0,0,27,2,5,17,50,1,0.30735930735930733,0
2014,1,5,0.4033780573511277,0,69,3,7,33,56,1,-0.2813852813852814,1
2022,1,6,0.5132571441296393,0,44,2,5,22,50,1,0.17893217893217894,0
2019,1,4,-0.13445935245037588,1,47,2,5,17,50,1,1.046176046176046,0
2019,1,5,0.5647292802915788,0,34,2,7,17,53,1,-0.09379509379509379,0
2018,1,6,0.1075674819603007,0,44,2,5,17,47,1,-0.26695526695526695,0
2018,1,0,0.13445935245037588,1,18,0,5,17,5,1,-0.044733044733044736,2
2024,0,0,-0.5378374098015035,0,18,3,5,1,5,1,0.07503607503607504,2
2024,0,5,-0.5378374098015035,1,18,3,7,1,5,1,0.9292929292929293,2
2018,1,5,-0.13445935245037588,0,46,1,5,17,50,1,0.8268398268398268,0
2017,1,5,0.3899321221060901,1,46,1,5,45,50,1,0.12121212121212122,0
2024,0,5,-0.5378374098015035,0,18,2,5,1,47,1,0.3953823953823954,0
2021,1,6,-0.26891870490075176,0,70,3,5,17,50,1,-0.07936507936507936,1
2024,0,0,-0.5378374098015035,0,18,0,5,45,5,1,0.47763347763347763,2
2022,1,6,-0.26891870490075176,0,34,2,5,17,50,1,0.16594516594516595,0
2024,0,8,-0.5378374098015035,1,72,2,7,2,50,1,2.212121212121212,0
2024,0,8,-0.5378374098015035,0,18,3,16,1,7,0,0.27994227994227994,2
2024,0,0,-0.5378374098015035,1,18,0,5,45,5,1,0.784992784992785,2
2024,0,5,-0.5378374098015035,1,69,2,5,45,49,1,0.2958152958152958,1
2018,1,6,0.0,0,46,3,5,17,59,1,2.3015873015873014,0
2023,0,5,-0.5378374098015035,1,48,0,7,45,9,1,1.0245310245310246,2
2019,1,5,0.1210134172053383,0,44,2,5,17,54,1,0.07936507936507936,0
2024,0,5,-0.5378374098015035,0,44,2,5,17,50,1,0.26551226551226553,0
2021,1,3,-0.013445935245037588,0,34,2,5,17,46,1,-0.05772005772005772,0
2024,0,5,-0.5378374098015035,1,18,0,7,17,5,1,1.1154401154401155,2
2023,0,5,-0.5378374098015035,0,2,1,7,17,59,1,5.0562770562770565,0
2016,1,6,0.47060773357631563,0,46,3,5,17,50,1,0.2352092352092352,0
2019,1,6,0.524391474556466,0,46,3,5,17,47,1,0.3823953823953824,0
2024,0,3,-0.5378374098015035,1,41,2,5,17,47,1,0.13564213564213565,0
2019,1,5,0.5132571441296393,0,48,2,7,17,50,1,-0.06493506493506493,0
2021,1,3,-0.228580899165639,0,27,2,5,17,50,1,-0.10101010101010101,0
2017,1,3,0.5916211507816539,0,69,3,8,45,50,0,-0.2712842712842713,1
2018,1,5,0.13445935245037588,0,27,0,7,17,53,1,0.1370851370851371,0
2022,1,6,-0.30925651063586457,0,70,3,5,17,50,1,0.04329004329004329,1
2019,1,7,0.5378374098015035,0,27,3,3,17,0,0,-0.468975468975469,2
2024,0,6,-0.5378374098015035,0,34,2,5,45,48,1,-0.1370851370851371,0
2017,1,6,0.6050670860266915,0,34,2,5,58,48,1,-0.3838383838383838,0
2017,1,6,0.4033780573511277,0,27,2,5,17,44,1,-0.4906204906204906,0
2020,1,3,-0.13445935245037588,0,27,2,5,22,50,1,-0.1673881673881674,0
2015,1,4,-0.5377029504490531,0,34,2,5,46,44,0,-0.6782106782106783,0
2022,1,6,-0.2420268344106766,0,46,3,5,45,50,1,1.5772005772005773,0
2019,1,6,0.0,0,34,2,5,17,48,1,-0.22655122655122656,0
2021,1,6,0.04033780573511277,1,48,2,5,17,43,1,-0.36075036075036077,0
2020,1,5,0.0,0,46,1,5,17,50,1,1.479076479076479,0
2024,0,6,-0.5378374098015035,0,34,2,5,45,50,1,0.2813852813852814,0
2013,1,8,0.30925651063586457,1,34,2,2,46,41,1,-0.6782106782106783,0
2023,1,5,-0.26891870490075176,0,44,2,5,17,50,1,0.2886002886002886,0
2018,1,5,0.26891870490075176,1,37,1,5,17,50,1,2.3015873015873014,0
2024,0,6,-0.5378374098015035,0,27,2,5,17,46,1,-0.26262626262626265,0
2014,1,6,0.3764861868610525,0,69,2,5,17,49,1,-0.3246753246753247,1
2020,1,0,-0.13445935245037588,1,18,0,5,45,5,1,0.4329004329004329,2
2011,1,6,0.9412154671526313,0,46,3,5,17,49,1,-0.4862914862914863,0
2019,1,3,0.32270244588090213,1,69,3,7,17,45,0,-0.41125541125541126,1
2023,1,5,0.06722967622518794,0,46,1,5,45,50,1,1.593073593073593,0
2019,1,6,0.3899321221060901,0,27,2,5,17,46,0,-0.43722943722943725,0
2015,1,5,0.5378374098015035,1,69,1,8,17,80,1,3.670995670995671,0
2018,1,0,-0.14790528769541347,1,69,0,5,17,12,1,0.08658008658008658,2
2014,1,2,0.20168902867556385,1,34,2,5,59,50,1,-0.38961038961038963,0
2024,0,5,-0.5378374098015035,0,44,2,5,22,50,1,0.15007215007215008,0
2014,1,5,0.7933101794572177,0,69,3,7,17,10,0,-0.1443001443001443,1
2020,1,5,0.26891870490075176,1,37,1,7,17,80,1,9.444444444444445,0
2023,0,8,-0.5378374098015035,0,34,2,7,17,7,1,1.1024531024531024,2
2024,0,3,-0.5378374098015035,0,27,1,5,45,48,1,0.36075036075036077,0
2020,1,6,-0.13445935245037588,0,46,3,5,17,50,1,0.7128427128427128,0
2020,1,6,-0.08067561147022553,0,34,2,5,58,46,1,-0.42712842712842713,0
2018,1,8,0.7260805032320298,0,34,2,7,58,7,1,0.08658008658008658,2
2023,1,5,-0.32270244588090213,0,44,2,7,45,54,1,0.4675324675324675,0
2019,1,5,0.3495943163709773,0,44,2,7,45,54,1,0.19336219336219337,0
2023,1,0,-0.13445935245037588,0,18,3,5,17,5,1,0.0,2
2005,1,6,-0.17479715818548866,1,43,3,5,45,37,1,7.711399711399712,0
2024,0,8,-0.5378374098015035,0,18,3,16,45,7,0,0.27994227994227994,2
2023,0,5,-0.5378374098015035,1,64,2,7,45,47,1,-0.18181818181818182,0
2019,1,5,0.26891870490075176,1,69,0,7,45,56,1,2.012987012987013,0
2016,1,6,0.29581057539082695,0,8,2,5,14,48,0,-0.6060606060606061,0
2023,0,8,-0.5378374098015035,0,34,2,8,17,7,1,0.9292929292929293,2
2018,1,6,1.344593524503759,0,25,2,5,17,47,1,-0.39105339105339104,0
2016,1,8,0.6722967622518795,0,34,2,7,17,61,1,-0.10101010101010101,0
2017,1,6,0.47060773357631563,1,25,2,5,47,47,1,-0.20202020202020202,0
2020,1,3,0.026891870490075177,0,34,2,5,45,46,1,-0.09523809523809523,0
2024,0,5,-0.5378374098015035,0,69,2,7,45,47,1,0.007215007215007215,1
2020,1,6,0.5132571441296393,0,69,2,5,36,47,0,-0.3852813852813853,1
2021,1,6,-0.4302699278412028,1,52,3,4,45,59,1,6.847041847041847,0
2020,1,5,0.13445935245037588,0,46,1,5,17,50,1,1.479076479076479,0
2007,1,5,0.6722967622518795,1,46,1,7,17,78,1,-0.16594516594516595,0
2018,1,6,0.26891870490075176,0,69,2,5,17,50,1,0.04329004329004329,1
2024,0,5,-0.5378374098015035,0,27,2,7,17,7,1,0.5974025974025974,2
2024,0,7,-0.5378374098015035,0,27,3,3,45,0,0,-0.31024531024531027,2
2011,1,4,1.8824309343052625,0,18,2,5,17,49,1,-0.6277056277056277,0
2009,1,6,1.479052876954135,0,11,2,5,45,48,0,-0.759018759018759,0
2018,1,0,0.44371586308624045,1,8,3,5,45,10,1,-0.31024531024531027,2
2020,1,5,0.0,1,64,2,7,17,47,1,-0.2453102453102453,0
2022,1,0,-0.457161798331278,1,48,3,5,17,9,1,-0.10101010101010101,2
2021,1,5,-0.13445935245037588,1,69,2,5,17,30,1,0.2510822510822511,1
2020,1,5,0.2151349639206014,0,27,1,7,17,7,1,0.40404040404040403,2
2023,1,5,-0.524391474556466,1,69,2,5,17,49,1,0.17316017316017315,1
2020,1,5,0.1210134172053383,0,44,2,5,17,50,1,0.03607503607503607,0
2022,1,6,-0.33614838112593975,0,44,2,5,59,50,1,0.1443001443001443,0
2022,1,5,-0.41682399259616526,0,44,1,6,17,54,1,0.5541125541125541,0
2024,0,3,-0.5378374098015035,0,34,2,5,9,37,1,0.12121212121212122,0
2020,1,6,0.06722967622518794,0,27,2,5,17,44,0,-0.5122655122655123,0
2021,1,6,-0.08067561147022553,0,46,3,5,17,47,1,0.6132756132756133,0
2021,1,5,-0.4033780573511277,1,36,1,4,17,59,1,11.897546897546897,0
2023,0,0,-0.5378374098015035,1,48,3,5,45,9,1,-0.03607503607503607,2
2023,1,5,-0.5311144421789847,0,46,1,5,24,50,1,2.3304473304473303,0
2023,0,7,-0.5378374098015035,1,27,3,3,45,0,0,0.21645021645021645,2
2023,0,0,-0.5378374098015035,0,18,0,5,24,5,1,0.4675324675324675,2
2019,1,4,0.26891870490075176,0,44,2,5,22,47,1,-0.18326118326118326,0
2017,1,5,0.47060773357631563,1,69,3,7,45,56,1,0.12265512265512266,1
2022,1,6,-0.2554727696557142,0,27,2,5,22,46,1,-0.2453102453102453,0
2024,0,8,-0.5378374098015035,1,69,2,7,17,53,1,5.360750360750361,0
2013,1,6,0.5132571441296393,0,69,2,5,22,54,1,-0.2453102453102453,1
2020,1,4,0.5132571441296393,0,70,2,5,15,46,1,-0.5050505050505051,1
2018,1,0,0.26891870490075176,1,8,0,5,17,10,1,-0.2813852813852814,2
2013,1,6,0.5132571441296393,0,34,2,5,22,48,1,-0.5050505050505051,0
2021,1,4,0.457161798331278,1,69,2,5,45,43,1,-0.38961038961038963,1
2014,1,5,0.5132571441296393,1,36,1,5,17,59,1,2.8066378066378066,0
2022,0,5,-0.5378374098015035,1,1,1,5,45,50,1,2.2294372294372296,0
2021,1,7,-0.47060773357631563,0,28,3,2,57,37,0,-0.7359307359307359,0
2010,1,6,1.344593524503759,1,69,2,5,17,50,1,-0.45454545454545453,1
2020,1,0,0.26891870490075176,1,18,0,5,30,5,1,0.020202020202020204,2
2021,1,3,0.5132571441296393,1,25,2,5,17,49,1,0.02886002886002886,0
2022,1,6,-0.4033780573511277,0,27,2,5,17,46,1,-0.2597402597402597,0
2017,1,6,0.8067561147022554,0,69,2,5,32,47,1,-0.39826839826839827,1
2009,1,8,1.8824309343052625,0,69,3,10,17,56,0,-0.6435786435786436,0
2011,1,4,0.5109455393114284,1,69,2,5,17,47,1,-0.4862914862914863,1
2023,0,7,-0.5378374098015035,1,27,3,3,34,0,0,2.7777777777777777,0
2017,1,0,0.6722967622518795,1,50,0,5,17,10,1,-0.20202020202020202,2
2024,0,3,-0.5378374098015035,1,69,2,7,36,31,1,0.494949494949495,1
2019,1,6,0.5132571441296393,0,27,2,5,2,46,0,-0.48484848484848486,0
2014,1,6,-0.5362238975720991,0,8,2,5,38,48,0,-0.6277056277056277,0
2022,1,5,-0.4033780573511277,1,37,1,5,13,35,1,5.8354978354978355,0
2021,1,6,0.5132571441296393,0,69,2,5,22,47,0,-0.3463203463203463,1
2024,0,5,-0.5378374098015035,0,27,2,5,45,41,1,-0.13852813852813853,0
2019,1,6,-0.13445935245037588,0,69,2,5,17,47,1,-0.2886002886002886,1
2022,1,5,0.0,1,73,1,7,17,31,1,4.971139971139971,0
2015,1,5,0.5132571441296393,0,18,2,5,22,47,1,-0.44733044733044736,0
2024,0,3,-0.5378374098015035,1,41,2,5,45,47,1,-0.024531024531024532,0
2024,0,5,-0.5378374098015035,1,18,3,7,35,5,1,0.8585858585858586,2
2023,0,6,-0.5378374098015035,1,1,1,5,17,59,1,6.053391053391054,0
2020,1,6,0.29581057539082695,0,27,2,5,52,48,0,-0.33910533910533913,0
2010,1,4,1.479052876954135,1,34,2,5,22,41,1,-0.6868686868686869,0
2022,1,8,-0.3495943163709773,1,27,2,7,45,47,1,-0.08225108225108226,0
2024,0,6,-0.5378374098015035,0,25,2,5,45,47,1,-0.06637806637806638,0
2017,1,6,0.12908097835236085,0,46,3,5,45,50,1,0.4675324675324675,0
2021,1,4,-0.2420268344106766,1,25,2,5,17,43,1,-0.37373737373737376,0
2022,1,5,-0.2823646401457894,0,44,2,5,17,50,1,0.25252525252525254,0
2024,0,5,-0.5378374098015035,1,63,1,5,17,50,1,0.26551226551226553,0
2020,1,6,0.20168902867556385,0,69,2,5,17,47,0,-0.4126984126984127,1
2023,1,6,-0.47060773357631563,0,46,3,5,45,50,1,2.763347763347763,0
2022,1,5,-0.13445935245037588,1,64,2,7,22,47,1,-0.18759018759018758,0
2015,1,6,0.6857426974969171,1,34,2,5,45,50,1,-0.30303030303030304,0
2024,0,5,-0.5378374098015035,0,18,2,5,17,47,1,0.240981240981241,0
2022,1,6,0.6050670860266915,0,25,2,5,45,47,1,-0.22943722943722944,0
2024,0,5,-0.5378374098015035,1,72,1,7,33,50,1,2.0836940836940836,0
2019,1,5,0.29581057539082695,1,18,3,7,45,5,1,0.2958152958152958,2
2019,1,6,0.16135122294045107,0,46,3,5,17,50,1,0.7417027417027418,0
2024,0,8,-0.5378374098015035,0,18,3,6,45,7,0,0.23809523809523808,2
2024,0,5,-0.5378374098015035,0,48,2,7,41,50,1,0.2453102453102453,0
2018,1,6,0.23664846031266157,0,46,3,5,45,50,1,0.32323232323232326,0
2016,1,4,1.4118232007289468,1,27,2,5,13,41,0,-0.6349206349206349,0
2020,1,3,-0.13445935245037588,0,27,2,5,17,50,1,0.15007215007215008,0
2014,1,0,0.5132571441296393,1,69,0,5,39,14,0,-0.4126984126984127,2
2013,1,5,0.5132571441296393,0,18,2,5,1,52,1,-0.4906204906204906,0
2017,1,5,0.9210465642850748,1,69,3,7,17,9,0,0.05772005772005772,1
2021,1,5,-0.09412154671526313,1,46,1,7,45,59,1,4.9393939393939394,0
2022,1,6,-0.3764861868610525,0,34,2,5,17,48,0,-0.22655122655122656,0
2023,1,0,0.5132571441296393,0,18,3,5,45,5,1,-0.010101010101010102,2
2024,0,0,-0.5378374098015035,1,54,0,5,45,80,1,7.5685425685425685,0
2018,1,5,0.5647292802915788,0,50,2,7,17,50,1,-0.18759018759018758,0
2019,1,5,0.2554727696557142,1,18,0,7,17,5,1,0.38095238095238093,2
2024,0,5,-0.5378374098015035,0,69,2,7,45,47,1,0.007215007215007215,1
2024,0,5,-0.5378374098015035,1,46,1,7,45,59,1,6.744588744588745,0
2021,1,3,-0.13445935245037588,0,34,2,5,17,48,1,-0.021645021645021644,0
2020,1,5,0.5109455393114284,1,69,2,5,45,30,1,0.08225108225108226,1
2016,1,4,0.5132571441296393,1,69,2,5,38,47,1,-0.3968253968253968,1
2023,0,3,-0.5378374098015035,1,44,2,5,45,47,1,-0.015873015873015872,0
2021,1,6,-0.2151349639206014,1,2,3,5,45,50,1,1.6507936507936507,0
2022,1,6,-0.4033780573511277,0,34,2,5,17,50,1,0.0,0
2024,0,6,-0.5378374098015035,1,44,2,5,46,47,1,-0.33910533910533913,0
2020,1,5,0.2554727696557142,1,18,0,7,17,5,1,0.43867243867243866,2
2023,0,5,-0.5378374098015035,0,70,1,5,45,87,1,0.6277056277056277,1
2022,1,6,-0.2151349639206014,0,70,3,5,59,50,1,0.02886002886002886,1
2024,0,3,-0.5378374098015035,1,44,2,5,17,47,1,-0.1746031746031746,0
2021,1,5,0.13445935245037588,0,27,2,7,17,7,1,0.5411255411255411,2
2016,1,6,0.26891870490075176,0,46,3,5,17,74,1,1.6378066378066378,0
2019,1,3,-0.06722967622518794,0,27,2,5,17,50,1,0.0,0
2014,1,6,0.6692041971455208,0,25,2,5,17,47,1,-0.5122655122655123,0
2016,1,6,0.16135122294045107,1,46,3,5,17,59,1,3.238095238095238,0
2022,1,5,-0.32270244588090213,1,37,1,5,17,53,1,4.177489177489178,0
2024,0,5,-0.5378374098015035,0,18,2,5,17,47,1,0.13997113997113997,0
2015,1,6,0.5132571441296393,0,8,2,5,22,49,1,-0.5555555555555556,0
2015,1,5,0.47060773357631563,0,27,0,7,17,53,1,-0.08658008658008658,0
2022,1,6,-0.13445935245037588,1,25,2,5,17,47,1,0.5555555555555556,0
2017,1,5,0.4974996040663908,1,25,2,7,24,47,1,0.03607503607503607,0
2020,1,5,-0.457161798331278,1,69,3,7,45,56,1,0.3463203463203463,1
2013,1,2,0.3495943163709773,1,51,2,4,45,48,1,0.11544011544011544,0
2018,1,6,0.5378374098015035,0,69,2,5,22,47,1,-0.3708513708513709,1
2020,1,0,0.5132571441296393,1,18,3,5,17,7,1,-0.12987012987012986,2
2018,1,8,-0.1075674819603007,0,34,2,7,45,61,1,0.20202020202020202,0
2018,1,0,0.7260805032320298,1,8,0,5,45,10,1,-0.20923520923520925,2
2020,1,5,0.13445935245037588,1,69,0,7,17,56,1,2.1572871572871573,0
2014,1,5,-0.4840536688213532,0,34,2,7,17,53,1,-0.2597402597402597,0
2024,0,6,-0.5378374098015035,1,48,2,5,45,43,0,-0.3968253968253968,0
2021,1,5,0.13445935245037588,1,69,2,5,17,41,1,-0.2453102453102453,1
2024,0,5,-0.5378374098015035,0,48,2,7,45,50,1,0.42568542568542567,0
2021,1,4,-0.228580899165639,1,44,2,5,17,47,1,-0.2597402597402597,0
2024,0,5,-0.5378374098015035,0,27,1,7,45,7,1,0.7994227994227994,2
2024,0,0,-0.5378374098015035,1,48,3,5,45,9,1,-0.007215007215007215,2
2020,1,8,-0.05378374098015035,1,46,3,6,17,50,1,2.357864357864358,0
2022,1,6,0.5132571441296393,0,69,2,5,36,47,1,-0.1976911976911977,1
2024,0,6,-0.5378374098015035,1,48,2,5,45,43,1,-0.23809523809523808,0
2024,0,5,-0.5378374098015035,1,48,2,7,45,47,1,-0.08225108225108226,0
2019,1,6,0.5378374098015035,0,46,3,5,17,50,1,0.7272727272727273,0
2023,0,6,-0.5378374098015035,1,2,3,5,17,59,1,6.268398268398268,0
2024,0,0,-0.5378374098015035,1,48,0,5,45,9,1,0.36075036075036077,2
2020,1,3,0.5132571441296393,0,34,2,5,46,46,1,-0.09379509379509379,0
2024,0,0,-0.5378374098015035,1,48,3,5,45,9,1,0.18037518037518038,2
2024,0,5,-0.5378374098015035,0,18,2,5,17,47,1,0.240981240981241,0
2013,1,5,0.9412154671526313,0,18,3,7,17,10,1,-0.341991341991342,2
2019,1,6,0.3764861868610525,0,70,3,5,17,50,1,-0.15151515151515152,1
2021,1,5,-0.1075674819603007,0,27,2,7,22,54,1,0.3823953823953824,0
2017,1,6,0.2554727696557142,1,1,2,5,17,50,1,0.19480519480519481,0
2024,0,3,-0.5378374098015035,0,34,2,5,41,37,1,0.03463203463203463,0
2021,1,5,0.5132571441296393,0,44,2,7,22,54,1,0.26551226551226553,0
2015,1,0,0.6588508270068418,1,18,3,5,17,7,1,-0.4126984126984127,2
2010,1,6,0.6722967622518795,0,69,2,5,14,53,1,-0.4184704184704185,1
2021,1,5,-0.13445935245037588,1,64,2,7,45,47,1,-0.215007215007215,0
2021,1,5,-0.20168902867556385,0,48,2,7,17,50,1,0.10822510822510822,0
2018,1,5,0.2554727696557142,0,44,2,5,17,50,1,-0.007215007215007215,0
2013,1,6,0.6050670860266915,0,46,3,5,45,59,1,0.007215007215007215,0
2016,1,5,0.0,1,37,1,7,17,80,1,5.909090909090909,0
2020,1,6,0.06722967622518794,0,44,2,5,17,47,1,-0.15151515151515152,0
2021,1,6,0.0,0,25,2,5,17,47,1,-0.2453102453102453,0
2022,1,8,-0.30925651063586457,1,69,2,7,17,63,1,5.043290043290043,0
2024,0,3,-0.5378374098015035,1,41,2,5,17,47,1,-0.31024531024531027,0
2018,1,5,-0.13445935245037588,0,46,1,5,17,50,1,0.8556998556998557,0
2024,0,5,-0.5378374098015035,1,18,3,7,17,5,1,0.5829725829725829,2
2019,1,5,0.18824309343052625,0,46,1,5,17,50,1,1.0303030303030303,0
2018,1,6,0.4798719829601465,0,44,2,5,17,47,1,-0.2453102453102453,0
2022,1,3,-0.4302699278412028,1,27,2,5,59,47,1,-0.021645021645021644,0
2016,1,5,0.5132571441296393,0,44,2,5,22,54,1,-0.21645021645021645,0
2022,1,5,-0.4033780573511277,1,73,1,7,17,50,1,4.177489177489178,0
2016,1,3,1.11601262533812,0,69,3,7,45,50,1,-0.16594516594516595,1
2021,1,6,-0.4631452395153198,0,46,3,5,45,47,1,0.6392496392496393,0
2021,1,6,0.4974996040663908,0,69,2,5,45,47,1,-0.22366522366522368,1
2021,1,6,-0.13445935245037588,1,37,2,5,17,54,1,2.344877344877345,0
2023,0,5,-0.5378374098015035,1,18,3,7,24,5,1,0.7546897546897547,2
2022,1,5,-0.29581057539082695,1,18,0,7,17,5,1,1.0533910533910533,2
2017,1,8,-0.150594474744421,0,64,3,2,45,41,0,-0.7200577200577201,0
2016,1,6,0.8067561147022554,0,69,2,5,17,54,1,0.02886002886002886,1
2024,0,5,-0.5378374098015035,0,27,1,7,17,7,1,0.8152958152958153,2
2018,1,3,0.5132571441296393,0,27,2,5,22,50,1,-0.23953823953823955,0
2022,1,5,-0.3899321221060901,1,46,1,7,24,50,1,2.3737373737373737,0
2023,1,6,0.5132571441296393,0,27,2,5,22,46,1,-0.23953823953823955,0
2019,1,4,-0.026891870490075177,0,70,2,5,57,46,1,-0.5122655122655123,1
2022,1,5,0.13445935245037588,0,34,2,7,30,50,0,-0.2972582972582973,0
2021,1,5,-0.13445935245037588,1,48,2,7,17,47,1,-0.10101010101010101,0
2016,1,4,-0.5376760585785632,0,34,2,5,17,44,0,-0.658008658008658,0
2013,1,5,1.594687920061458,0,69,0,7,45,56,1,-0.2813852813852814,0
2024,0,0,-0.5378374098015035,1,18,0,5,53,5,1,0.9292929292929293,2
2024,0,5,-0.5378374098015035,1,37,1,7,17,62,1,11.32034632034632,0
2018,1,3,0.5132571441296393,0,69,3,8,22,50,0,-0.23088023088023088,1
2024,0,6,-0.5378374098015035,1,46,1,5,17,59,1,6.326118326118326,0
2023,0,6,-0.5378374098015035,1,1,1,5,45,59,1,4.971139971139971,0
2017,1,3,0.0,0,69,3,8,55,50,0,-0.30303030303030304,1
2020,1,6,-0.20168902867556385,0,34,2,5,30,50,1,-0.06493506493506493,0
2024,0,0,-0.5378374098015035,1,48,3,5,17,9,1,-0.08080808080808081,2
2023,0,5,-0.5378374098015035,1,2,1,7,61,59,1,7.191919191919192,0
2013,1,6,1.142904495828195,0,69,2,5,17,47,0,-0.5916305916305916,1
2020,1,6,-0.20168902867556385,0,46,3,5,45,50,1,1.0447330447330447,0
2024,0,5,-0.5378374098015035,0,18,2,5,17,47,1,0.240981240981241,0
2024,0,0,-0.5378374098015035,0,18,0,5,33,5,1,0.4675324675324675,2
2023,0,5,-0.5378374098015035,1,72,1,7,17,50,1,1.5064935064935066,0
2023,0,5,-0.5378374098015035,0,70,1,7,17,87,1,0.6291486291486291,1
2021,1,0,0.5132571441296393,1,18,0,5,17,5,1,0.42568542568542567,2
2013,1,5,0.5132571441296393,0,34,2,7,14,53,0,-0.48484848484848486,0
2019,1,6,0.4033780573511277,0,69,2,5,17,49,1,-0.1443001443001443,1
2024,0,5,-0.5378374098015035,0,27,1,7,61,7,1,0.8138528138528138,2
2022,1,6,-0.16135122294045107,0,27,2,5,2,44,0,-0.48917748917748916,0
2018,1,5,0.5132571441296393,0,18,2,5,45,47,0,-0.40404040404040403,0
2021,1,5,0.05378374098015035,0,46,3,5,17,50,1,1.202020202020202,0
2021,1,6,-0.2554727696557142,0,46,3,5,17,50,1,2.227994227994228,0
2020,1,6,0.13445935245037588,0,46,3,5,17,59,1,3.427128427128427,0
2024,0,4,-0.5378374098015035,1,44,2,5,45,47,1,-0.19913419913419914,0
2021,1,6,-0.18824309343052625,1,73,1,5,17,50,1,1.621933621933622,0
2022,1,5,-0.30925651063586457,1,73,1,5,17,50,1,2.227994227994228,0
2023,0,3,-0.5378374098015035,1,25,2,5,61,47,1,0.2756132756132756,0
2022,1,6,-0.2554727696557142,0,44,2,5,45,47,1,-0.10966810966810966,0
2019,1,5,0.26891870490075176,1,64,2,7,55,47,0,-0.3823953823953824,0
2024,0,6,-0.5378374098015035,0,27,2,5,17,46,1,-0.27705627705627706,0
2017,1,6,0.4033780573511277,1,2,3,5,17,50,1,0.4401154401154401,0
2021,1,4,-0.26891870490075176,1,69,2,5,17,43,1,-0.44733044733044736,1
2023,1,3,-0.4302699278412028,0,27,2,5,17,50,1,0.36796536796536794,0
2020,1,6,0.32270244588090213,0,46,3,5,17,47,1,0.3463203463203463,0
2020,1,5,0.1075674819603007,0,27,1,7,17,53,1,0.35209235209235207,0
2022,1,6,-0.2823646401457894,0,34,2,5,17,48,1,-0.12265512265512266,0
2023,1,5,-0.29581057539082695,0,70,1,5,17,87,1,0.4227994227994228,1
2022,1,3,0.5132571441296393,0,34,2,5,22,46,1,-0.023088023088023088,0
2019,1,0,-0.1075674819603007,1,18,0,5,17,5,1,0.33766233766233766,2
2013,1,5,0.5132571441296393,1,37,1,5,45,63,1,0.9307359307359307,0
2017,1,5,1.210134172053383,1,18,1,7,17,52,1,0.33910533910533913,0
2020,1,6,-0.5370306536868014,0,27,2,5,38,46,0,-0.45454545454545453,0
2022,1,6,-0.26891870490075176,0,27,2,5,59,46,1,-0.22366522366522368,0
2021,1,0,0.13445935245037588,1,50,0,5,17,10,1,0.04329004329004329,2
2022,1,5,-0.2796754530967819,0,46,1,5,17,50,1,1.9754689754689754,0
2024,1,6,-0.524391474556466,0,44,2,5,17,47,1,0.020202020202020204,0
2011,1,8,1.8824309343052625,0,69,3,10,17,56,0,-0.5194805194805194,0
